timestamp, utilization.gpu [%], utilization.memory [%], pstate, pcie.link.gen.max, pcie.link.gen.current
2024/06/18 11:25:45.610, 75 %, 53 %, P0, 3, 3
2024/06/18 11:25:46.610, 75 %, 53 %, P0, 3, 3
2024/06/18 11:25:47.610, 59 %, 43 %, P0, 3, 3
2024/06/18 11:25:48.611, 54 %, 38 %, P0, 3, 3
2024/06/18 11:25:49.611, 63 %, 45 %, P0, 3, 3
2024/06/18 11:25:50.612, 53 %, 38 %, P0, 3, 3
2024/06/18 11:25:51.612, 57 %, 41 %, P0, 3, 3
2024/06/18 11:25:52.612, 60 %, 43 %, P0, 3, 3
2024/06/18 11:25:53.614, 76 %, 53 %, P0, 3, 3
2024/06/18 11:25:54.616, 71 %, 50 %, P0, 3, 3
2024/06/18 11:25:55.617, 71 %, 50 %, P0, 3, 3
2024/06/18 11:25:56.617, 25 %, 17 %, P0, 3, 3
2024/06/18 11:25:57.617, 76 %, 54 %, P0, 3, 3
2024/06/18 11:25:58.618, 75 %, 53 %, P0, 3, 3
2024/06/18 11:25:59.620, 76 %, 53 %, P0, 3, 3
2024/06/18 11:26:00.620, 75 %, 53 %, P0, 3, 3
2024/06/18 11:26:01.621, 74 %, 52 %, P0, 3, 3
2024/06/18 11:26:02.621, 72 %, 51 %, P0, 3, 3
2024/06/18 11:26:03.621, 71 %, 50 %, P0, 3, 3
2024/06/18 11:26:04.622, 72 %, 50 %, P0, 3, 3
2024/06/18 11:26:05.622, 77 %, 54 %, P0, 3, 3
2024/06/18 11:26:06.624, 58 %, 41 %, P0, 3, 3
2024/06/18 11:26:07.624, 71 %, 50 %, P0, 3, 3
2024/06/18 11:26:08.624, 71 %, 49 %, P0, 3, 3
2024/06/18 11:26:09.635, 76 %, 54 %, P0, 3, 3
2024/06/18 11:26:10.641, 65 %, 46 %, P0, 3, 3
2024/06/18 11:26:11.644, 75 %, 53 %, P0, 3, 3
2024/06/18 11:26:12.646, 75 %, 53 %, P0, 3, 3
2024/06/18 11:26:13.651, 76 %, 53 %, P0, 3, 3
2024/06/18 11:26:14.654, 53 %, 38 %, P0, 3, 3
2024/06/18 11:26:15.656, 61 %, 43 %, P0, 3, 3
2024/06/18 11:26:16.657, 58 %, 42 %, P0, 3, 3
2024/06/18 11:26:17.657, 53 %, 37 %, P0, 3, 3
2024/06/18 11:26:18.669, 76 %, 54 %, P0, 3, 3
2024/06/18 11:26:19.670, 58 %, 41 %, P0, 3, 3
2024/06/18 11:26:20.670, 59 %, 42 %, P0, 3, 3
2024/06/18 11:26:21.670, 41 %, 29 %, P0, 3, 3
2024/06/18 11:26:22.671, 70 %, 50 %, P0, 3, 3
2024/06/18 11:26:23.672, 76 %, 54 %, P0, 3, 3
2024/06/18 11:26:24.672, 73 %, 51 %, P0, 3, 3
2024/06/18 11:26:25.673, 75 %, 53 %, P0, 3, 3
2024/06/18 11:26:26.673, 77 %, 54 %, P0, 3, 3
2024/06/18 11:26:27.674, 74 %, 51 %, P0, 3, 3
2024/06/18 11:26:28.674, 74 %, 51 %, P0, 3, 3
2024/06/18 11:26:29.675, 73 %, 51 %, P0, 3, 3
2024/06/18 11:26:30.675, 61 %, 43 %, P0, 3, 3
2024/06/18 11:26:31.675, 60 %, 42 %, P0, 3, 3
2024/06/18 11:26:32.676, 76 %, 54 %, P0, 3, 3
2024/06/18 11:26:33.676, 74 %, 51 %, P0, 3, 3
2024/06/18 11:26:34.690, 72 %, 51 %, P0, 3, 3
2024/06/18 11:26:35.691, 76 %, 53 %, P0, 3, 3
2024/06/18 11:26:36.691, 59 %, 42 %, P0, 3, 3
2024/06/18 11:26:37.691, 61 %, 43 %, P0, 3, 3
2024/06/18 11:26:38.692, 72 %, 50 %, P0, 3, 3
2024/06/18 11:26:39.692, 70 %, 49 %, P0, 3, 3
2024/06/18 11:26:40.692, 66 %, 47 %, P0, 3, 3
2024/06/18 11:26:41.694, 60 %, 43 %, P0, 3, 3
2024/06/18 11:26:42.695, 73 %, 51 %, P0, 3, 3
2024/06/18 11:26:43.695, 71 %, 50 %, P0, 3, 3
2024/06/18 11:26:44.696, 75 %, 52 %, P0, 3, 3
2024/06/18 11:26:45.696, 61 %, 43 %, P0, 3, 3
2024/06/18 11:26:46.697, 71 %, 50 %, P0, 3, 3
2024/06/18 11:26:47.697, 73 %, 51 %, P0, 3, 3
2024/06/18 11:26:48.698, 57 %, 40 %, P0, 3, 3
2024/06/18 11:26:49.703, 73 %, 51 %, P0, 3, 3
2024/06/18 11:26:50.703, 48 %, 35 %, P0, 3, 3
2024/06/18 11:26:51.703, 57 %, 41 %, P0, 3, 3
2024/06/18 11:26:52.704, 72 %, 50 %, P0, 3, 3
2024/06/18 11:26:53.704, 59 %, 42 %, P0, 3, 3
2024/06/18 11:26:54.704, 61 %, 43 %, P0, 3, 3
2024/06/18 11:26:55.705, 60 %, 43 %, P0, 3, 3
2024/06/18 11:26:56.707, 56 %, 41 %, P0, 3, 3
2024/06/18 11:26:57.707, 72 %, 50 %, P0, 3, 3
2024/06/18 11:26:58.748, 72 %, 51 %, P0, 3, 3
2024/06/18 11:26:59.749, 72 %, 50 %, P0, 3, 3
2024/06/18 11:27:00.749, 74 %, 51 %, P0, 3, 3
2024/06/18 11:27:01.750, 47 %, 34 %, P0, 3, 3
2024/06/18 11:27:02.750, 72 %, 50 %, P0, 3, 3
2024/06/18 11:27:03.750, 59 %, 42 %, P0, 3, 3
2024/06/18 11:27:04.751, 72 %, 50 %, P0, 3, 3
2024/06/18 11:27:05.751, 44 %, 33 %, P0, 3, 3
2024/06/18 11:27:06.752, 35 %, 26 %, P0, 3, 3
2024/06/18 11:27:07.752, 71 %, 49 %, P0, 3, 3
2024/06/18 11:27:08.752, 59 %, 41 %, P0, 3, 3
2024/06/18 11:27:09.752, 58 %, 41 %, P0, 3, 3
2024/06/18 11:27:10.753, 71 %, 49 %, P0, 3, 3
2024/06/18 11:27:11.753, 54 %, 39 %, P0, 3, 3
2024/06/18 11:27:12.753, 37 %, 27 %, P0, 3, 3
2024/06/18 11:27:13.754, 52 %, 37 %, P0, 3, 3
2024/06/18 11:27:14.754, 71 %, 49 %, P0, 3, 3
2024/06/18 11:27:15.754, 72 %, 50 %, P0, 3, 3
2024/06/18 11:27:16.755, 72 %, 50 %, P0, 3, 3
2024/06/18 11:27:17.756, 71 %, 49 %, P0, 3, 3
2024/06/18 11:27:18.756, 72 %, 51 %, P0, 3, 3
2024/06/18 11:27:19.756, 58 %, 42 %, P0, 3, 3
2024/06/18 11:27:20.757, 50 %, 35 %, P0, 3, 3
2024/06/18 11:27:21.757, 73 %, 51 %, P0, 3, 3
2024/06/18 11:27:22.762, 71 %, 50 %, P0, 3, 3
2024/06/18 11:27:23.766, 69 %, 48 %, P0, 3, 3
2024/06/18 11:27:24.767, 72 %, 51 %, P0, 3, 3
2024/06/18 11:27:25.767, 71 %, 49 %, P0, 3, 3
2024/06/18 11:27:26.767, 74 %, 52 %, P0, 3, 3
2024/06/18 11:27:27.768, 72 %, 50 %, P0, 3, 3
2024/06/18 11:27:28.768, 57 %, 40 %, P0, 3, 3
2024/06/18 11:27:29.776, 70 %, 49 %, P0, 3, 3
2024/06/18 11:27:30.777, 47 %, 35 %, P0, 3, 3
2024/06/18 11:27:31.777, 73 %, 50 %, P0, 3, 3
2024/06/18 11:27:32.777, 72 %, 50 %, P0, 3, 3
2024/06/18 11:27:33.777, 58 %, 41 %, P0, 3, 3
2024/06/18 11:27:34.792, 70 %, 49 %, P0, 3, 3
2024/06/18 11:27:35.792, 50 %, 36 %, P0, 3, 3
2024/06/18 11:27:36.792, 61 %, 43 %, P0, 3, 3
2024/06/18 11:27:37.793, 58 %, 41 %, P0, 3, 3
2024/06/18 11:27:38.793, 49 %, 35 %, P0, 3, 3
2024/06/18 11:27:39.793, 57 %, 41 %, P0, 3, 3
2024/06/18 11:27:40.794, 72 %, 50 %, P0, 3, 3
2024/06/18 11:27:41.795, 53 %, 38 %, P0, 3, 3
2024/06/18 11:27:42.796, 56 %, 41 %, P0, 3, 3
2024/06/18 11:27:43.828, 59 %, 42 %, P0, 3, 3
2024/06/18 11:27:44.828, 72 %, 50 %, P0, 3, 3
2024/06/18 11:27:45.829, 55 %, 40 %, P0, 3, 3
2024/06/18 11:27:46.829, 68 %, 47 %, P0, 3, 3
2024/06/18 11:27:47.829, 72 %, 51 %, P0, 3, 3
2024/06/18 11:27:48.830, 71 %, 50 %, P0, 3, 3
2024/06/18 11:27:49.830, 72 %, 51 %, P0, 3, 3
2024/06/18 11:27:50.832, 71 %, 49 %, P0, 3, 3
2024/06/18 11:27:51.832, 57 %, 40 %, P0, 3, 3
2024/06/18 11:27:52.863, 70 %, 49 %, P0, 3, 3
2024/06/18 11:27:53.874, 58 %, 41 %, P0, 3, 3
2024/06/18 11:27:54.875, 59 %, 41 %, P0, 3, 3
2024/06/18 11:27:55.878, 59 %, 42 %, P0, 3, 3
2024/06/18 11:27:56.879, 70 %, 48 %, P0, 3, 3
2024/06/18 11:27:57.879, 49 %, 35 %, P0, 3, 3
2024/06/18 11:27:58.879, 73 %, 51 %, P0, 3, 3
2024/06/18 11:27:59.880, 53 %, 38 %, P0, 3, 3
2024/06/18 11:28:00.882, 70 %, 49 %, P0, 3, 3
2024/06/18 11:28:01.883, 44 %, 31 %, P0, 3, 3
2024/06/18 11:28:02.883, 72 %, 50 %, P0, 3, 3
2024/06/18 11:28:03.886, 32 %, 24 %, P0, 3, 3
2024/06/18 11:28:04.895, 74 %, 51 %, P0, 3, 3
2024/06/18 11:28:05.896, 70 %, 49 %, P0, 3, 3
2024/06/18 11:28:06.898, 71 %, 50 %, P0, 3, 3
2024/06/18 11:28:07.898, 70 %, 49 %, P0, 3, 3
2024/06/18 11:28:08.898, 67 %, 46 %, P0, 3, 3
2024/06/18 11:28:09.899, 49 %, 35 %, P0, 3, 3
2024/06/18 11:28:10.909, 77 %, 53 %, P0, 3, 3
2024/06/18 11:28:11.914, 72 %, 50 %, P0, 3, 3
2024/06/18 11:28:12.916, 74 %, 51 %, P0, 3, 3
2024/06/18 11:28:13.917, 33 %, 25 %, P0, 3, 3
2024/06/18 11:28:14.917, 70 %, 49 %, P0, 3, 3
2024/06/18 11:28:15.917, 53 %, 38 %, P0, 3, 3
2024/06/18 11:28:16.918, 60 %, 43 %, P0, 3, 3
2024/06/18 11:28:17.918, 54 %, 37 %, P0, 3, 3
2024/06/18 11:28:18.918, 68 %, 47 %, P0, 3, 3
2024/06/18 11:28:19.947, 70 %, 49 %, P0, 3, 3
2024/06/18 11:28:20.949, 48 %, 35 %, P0, 3, 3
2024/06/18 11:28:21.949, 40 %, 29 %, P0, 3, 3
2024/06/18 11:28:22.950, 50 %, 36 %, P0, 3, 3
2024/06/18 11:28:23.950, 59 %, 42 %, P0, 3, 3
2024/06/18 11:28:24.951, 68 %, 48 %, P0, 3, 3
2024/06/18 11:28:25.951, 68 %, 48 %, P0, 3, 3
2024/06/18 11:28:26.951, 62 %, 44 %, P0, 3, 3
2024/06/18 11:28:27.951, 57 %, 41 %, P0, 3, 3
2024/06/18 11:28:28.989, 68 %, 47 %, P0, 3, 3
2024/06/18 11:28:29.989, 64 %, 44 %, P0, 3, 3
2024/06/18 11:28:30.992, 73 %, 51 %, P0, 3, 3
2024/06/18 11:28:31.995, 72 %, 50 %, P0, 3, 3
2024/06/18 11:28:32.995, 63 %, 44 %, P0, 3, 3
2024/06/18 11:28:33.995, 68 %, 47 %, P0, 3, 3
2024/06/18 11:28:34.997, 68 %, 47 %, P0, 3, 3
2024/06/18 11:28:35.998, 69 %, 48 %, P0, 3, 3
2024/06/18 11:28:36.998, 62 %, 43 %, P0, 3, 3
2024/06/18 11:28:37.998, 70 %, 48 %, P0, 3, 3
2024/06/18 11:28:38.999, 55 %, 40 %, P0, 3, 3
2024/06/18 11:28:40.006, 58 %, 41 %, P0, 3, 3
2024/06/18 11:28:41.007, 72 %, 50 %, P0, 3, 3
2024/06/18 11:28:42.007, 71 %, 49 %, P0, 3, 3
2024/06/18 11:28:43.008, 69 %, 48 %, P0, 3, 3
2024/06/18 11:28:44.008, 34 %, 25 %, P0, 3, 3
2024/06/18 11:28:45.008, 66 %, 45 %, P0, 3, 3
2024/06/18 11:28:46.010, 68 %, 48 %, P0, 3, 3
2024/06/18 11:28:47.010, 59 %, 42 %, P0, 3, 3
2024/06/18 11:28:48.011, 68 %, 47 %, P0, 3, 3
2024/06/18 11:28:49.023, 59 %, 42 %, P0, 3, 3
2024/06/18 11:28:50.023, 62 %, 43 %, P0, 3, 3
2024/06/18 11:28:51.025, 66 %, 46 %, P0, 3, 3
2024/06/18 11:28:52.026, 67 %, 47 %, P0, 3, 3
2024/06/18 11:28:53.026, 67 %, 47 %, P0, 3, 3
2024/06/18 11:28:54.026, 66 %, 46 %, P0, 3, 3
2024/06/18 11:28:55.031, 67 %, 47 %, P0, 3, 3
2024/06/18 11:28:56.031, 67 %, 47 %, P0, 3, 3
2024/06/18 11:28:57.031, 66 %, 46 %, P0, 3, 3
2024/06/18 11:28:58.033, 71 %, 50 %, P0, 3, 3
2024/06/18 11:28:59.033, 47 %, 34 %, P0, 3, 3
2024/06/18 11:29:00.034, 67 %, 47 %, P0, 3, 3
2024/06/18 11:29:01.034, 57 %, 41 %, P0, 3, 3
2024/06/18 11:29:02.034, 58 %, 41 %, P0, 3, 3
2024/06/18 11:29:03.036, 52 %, 37 %, P0, 3, 3
2024/06/18 11:29:04.042, 65 %, 45 %, P0, 3, 3
2024/06/18 11:29:05.050, 68 %, 47 %, P0, 3, 3
2024/06/18 11:29:06.051, 66 %, 45 %, P0, 3, 3
2024/06/18 11:29:07.051, 47 %, 34 %, P0, 3, 3
2024/06/18 11:29:08.051, 67 %, 47 %, P0, 3, 3
2024/06/18 11:29:09.052, 66 %, 46 %, P0, 3, 3
2024/06/18 11:29:10.052, 68 %, 47 %, P0, 3, 3
2024/06/18 11:29:11.053, 58 %, 41 %, P0, 3, 3
2024/06/18 11:29:12.054, 60 %, 42 %, P0, 3, 3
2024/06/18 11:29:13.054, 34 %, 25 %, P0, 3, 3
2024/06/18 11:29:14.054, 54 %, 39 %, P0, 3, 3
2024/06/18 11:29:15.064, 72 %, 50 %, P0, 3, 3
2024/06/18 11:29:16.065, 66 %, 46 %, P0, 3, 3
2024/06/18 11:29:17.065, 66 %, 46 %, P0, 3, 3
2024/06/18 11:29:18.066, 66 %, 46 %, P0, 3, 3
2024/06/18 11:29:19.066, 65 %, 45 %, P0, 3, 3
2024/06/18 11:29:20.066, 70 %, 49 %, P0, 3, 3
2024/06/18 11:29:21.086, 65 %, 45 %, P0, 3, 3
2024/06/18 11:29:22.087, 66 %, 46 %, P0, 3, 3
2024/06/18 11:29:23.087, 72 %, 50 %, P0, 3, 3
2024/06/18 11:29:24.087, 49 %, 35 %, P0, 3, 3
2024/06/18 11:29:25.088, 54 %, 38 %, P0, 3, 3
2024/06/18 11:29:26.089, 54 %, 39 %, P0, 3, 3
2024/06/18 11:29:27.089, 72 %, 50 %, P0, 3, 3
2024/06/18 11:29:28.094, 65 %, 44 %, P0, 3, 3
2024/06/18 11:29:29.095, 45 %, 33 %, P0, 3, 3
2024/06/18 11:29:30.129, 52 %, 37 %, P0, 3, 3
2024/06/18 11:29:31.129, 46 %, 33 %, P0, 3, 3
2024/06/18 11:29:32.130, 60 %, 42 %, P0, 3, 3
2024/06/18 11:29:33.134, 67 %, 46 %, P0, 3, 3
2024/06/18 11:29:34.135, 46 %, 33 %, P0, 3, 3
2024/06/18 11:29:35.136, 66 %, 46 %, P0, 3, 3
2024/06/18 11:29:36.136, 55 %, 39 %, P0, 3, 3
2024/06/18 11:29:37.136, 51 %, 36 %, P0, 3, 3
2024/06/18 11:29:38.137, 73 %, 50 %, P0, 3, 3
2024/06/18 11:29:39.190, 51 %, 36 %, P0, 3, 3
2024/06/18 11:29:40.190, 68 %, 47 %, P0, 3, 3
2024/06/18 11:29:41.191, 60 %, 42 %, P0, 3, 3
2024/06/18 11:29:42.191, 57 %, 40 %, P0, 3, 3
2024/06/18 11:29:43.191, 70 %, 48 %, P0, 3, 3
2024/06/18 11:29:44.195, 48 %, 34 %, P0, 3, 3
2024/06/18 11:29:45.196, 48 %, 34 %, P0, 3, 3
2024/06/18 11:29:46.196, 60 %, 42 %, P0, 3, 3
2024/06/18 11:29:47.199, 42 %, 31 %, P0, 3, 3
2024/06/18 11:29:48.232, 63 %, 44 %, P0, 3, 3
2024/06/18 11:29:49.233, 75 %, 52 %, P0, 3, 3
2024/06/18 11:29:50.233, 62 %, 43 %, P0, 3, 3
2024/06/18 11:29:51.233, 75 %, 52 %, P0, 3, 3
2024/06/18 11:29:52.235, 61 %, 43 %, P0, 3, 3
2024/06/18 11:29:53.235, 47 %, 34 %, P0, 3, 3
2024/06/18 11:29:54.235, 67 %, 47 %, P0, 3, 3
2024/06/18 11:29:55.235, 58 %, 41 %, P0, 3, 3
2024/06/18 11:29:56.237, 64 %, 45 %, P0, 3, 3
2024/06/18 11:29:57.237, 47 %, 34 %, P0, 3, 3
2024/06/18 11:29:58.238, 47 %, 34 %, P0, 3, 3
2024/06/18 11:29:59.238, 66 %, 46 %, P0, 3, 3
2024/06/18 11:30:00.238, 35 %, 26 %, P0, 3, 3
2024/06/18 11:30:01.239, 68 %, 47 %, P0, 3, 3
2024/06/18 11:30:02.239, 63 %, 44 %, P0, 3, 3
2024/06/18 11:30:03.240, 48 %, 35 %, P0, 3, 3
2024/06/18 11:30:04.240, 60 %, 42 %, P0, 3, 3
2024/06/18 11:30:05.240, 41 %, 30 %, P0, 3, 3
2024/06/18 11:30:06.241, 73 %, 50 %, P0, 3, 3
2024/06/18 11:30:07.241, 52 %, 37 %, P0, 3, 3
2024/06/18 11:30:08.241, 65 %, 45 %, P0, 3, 3
2024/06/18 11:30:09.242, 65 %, 45 %, P0, 3, 3
2024/06/18 11:30:10.242, 34 %, 25 %, P0, 3, 3
2024/06/18 11:30:11.242, 70 %, 49 %, P0, 3, 3
2024/06/18 11:30:12.243, 48 %, 35 %, P0, 3, 3
2024/06/18 11:30:13.243, 64 %, 44 %, P0, 3, 3
2024/06/18 11:30:14.243, 61 %, 42 %, P0, 3, 3
2024/06/18 11:30:15.244, 48 %, 34 %, P0, 3, 3
2024/06/18 11:30:16.244, 68 %, 42 %, P0, 3, 3
2024/06/18 11:30:17.244, 67 %, 47 %, P0, 3, 3
2024/06/18 11:30:18.245, 69 %, 48 %, P0, 3, 3
2024/06/18 11:30:19.245, 73 %, 42 %, P0, 3, 3
2024/06/18 11:30:20.246, 74 %, 43 %, P0, 3, 3
2024/06/18 11:30:21.246, 64 %, 45 %, P0, 3, 3
2024/06/18 11:30:22.246, 47 %, 34 %, P0, 3, 3
2024/06/18 11:30:23.247, 67 %, 46 %, P0, 3, 3
2024/06/18 11:30:24.247, 34 %, 26 %, P0, 3, 3
2024/06/18 11:30:25.247, 65 %, 39 %, P0, 3, 3
2024/06/18 11:30:26.249, 72 %, 42 %, P0, 3, 3
2024/06/18 11:30:27.250, 70 %, 40 %, P0, 3, 3
2024/06/18 11:30:28.250, 75 %, 44 %, P0, 3, 3
2024/06/18 11:30:29.254, 35 %, 26 %, P0, 3, 3
2024/06/18 11:30:30.260, 55 %, 35 %, P0, 3, 3
2024/06/18 11:30:31.261, 69 %, 40 %, P0, 3, 3
2024/06/18 11:30:32.276, 74 %, 43 %, P0, 3, 3
2024/06/18 11:30:33.278, 68 %, 47 %, P0, 3, 3
2024/06/18 11:30:34.278, 65 %, 45 %, P0, 3, 3
2024/06/18 11:30:35.279, 65 %, 40 %, P0, 3, 3
2024/06/18 11:30:36.281, 64 %, 44 %, P0, 3, 3
2024/06/18 11:30:37.281, 65 %, 45 %, P0, 3, 3
2024/06/18 11:30:38.281, 53 %, 34 %, P0, 3, 3
2024/06/18 11:30:39.282, 73 %, 42 %, P0, 3, 3
2024/06/18 11:30:40.282, 57 %, 38 %, P0, 3, 3
2024/06/18 11:30:41.311, 72 %, 50 %, P0, 3, 3
2024/06/18 11:30:42.311, 73 %, 50 %, P0, 3, 3
2024/06/18 11:30:43.312, 63 %, 44 %, P0, 3, 3
2024/06/18 11:30:44.313, 67 %, 40 %, P0, 3, 3
2024/06/18 11:30:45.313, 69 %, 40 %, P0, 3, 3
2024/06/18 11:30:46.322, 74 %, 43 %, P0, 3, 3
2024/06/18 11:30:47.322, 71 %, 42 %, P0, 3, 3
2024/06/18 11:30:48.323, 50 %, 32 %, P0, 3, 3
2024/06/18 11:30:49.323, 68 %, 47 %, P0, 3, 3
2024/06/18 11:30:50.345, 39 %, 28 %, P0, 3, 3
2024/06/18 11:30:51.345, 49 %, 31 %, P0, 3, 3
2024/06/18 11:30:52.350, 69 %, 42 %, P0, 3, 3
2024/06/18 11:30:53.370, 75 %, 43 %, P0, 3, 3
2024/06/18 11:30:54.372, 73 %, 42 %, P0, 3, 3
2024/06/18 11:30:55.372, 73 %, 42 %, P0, 3, 3
2024/06/18 11:30:56.373, 70 %, 41 %, P0, 3, 3
2024/06/18 11:30:57.373, 61 %, 38 %, P0, 3, 3
2024/06/18 11:30:58.374, 69 %, 40 %, P0, 3, 3
2024/06/18 11:30:59.376, 35 %, 27 %, P0, 3, 3
2024/06/18 11:31:00.377, 69 %, 40 %, P0, 3, 3
2024/06/18 11:31:01.377, 73 %, 42 %, P0, 3, 3
2024/06/18 11:31:02.384, 56 %, 35 %, P0, 3, 3
2024/06/18 11:31:03.385, 73 %, 43 %, P0, 3, 3
2024/06/18 11:31:04.385, 61 %, 37 %, P0, 3, 3
2024/06/18 11:31:05.386, 49 %, 31 %, P0, 3, 3
2024/06/18 11:31:06.386, 58 %, 36 %, P0, 3, 3
2024/06/18 11:31:07.386, 54 %, 34 %, P0, 3, 3
2024/06/18 11:31:08.397, 73 %, 43 %, P0, 3, 3
2024/06/18 11:31:09.399, 60 %, 36 %, P0, 3, 3
2024/06/18 11:31:10.399, 69 %, 40 %, P0, 3, 3
2024/06/18 11:31:11.399, 46 %, 31 %, P0, 3, 3
2024/06/18 11:31:12.400, 74 %, 44 %, P0, 3, 3
2024/06/18 11:31:13.400, 52 %, 33 %, P0, 3, 3
2024/06/18 11:31:14.400, 40 %, 28 %, P0, 3, 3
2024/06/18 11:31:15.401, 68 %, 39 %, P0, 3, 3
2024/06/18 11:31:16.401, 54 %, 34 %, P0, 3, 3
2024/06/18 11:31:17.401, 74 %, 44 %, P0, 3, 3
2024/06/18 11:31:18.406, 70 %, 40 %, P0, 3, 3
2024/06/18 11:31:19.413, 72 %, 42 %, P0, 3, 3
2024/06/18 11:31:20.413, 71 %, 41 %, P0, 3, 3
2024/06/18 11:31:21.414, 55 %, 35 %, P0, 3, 3
2024/06/18 11:31:22.416, 73 %, 42 %, P0, 3, 3
2024/06/18 11:31:23.417, 54 %, 35 %, P0, 3, 3
2024/06/18 11:31:24.418, 74 %, 43 %, P0, 3, 3
2024/06/18 11:31:25.421, 34 %, 25 %, P0, 3, 3
2024/06/18 11:31:26.456, 72 %, 42 %, P0, 3, 3
2024/06/18 11:31:27.456, 73 %, 42 %, P0, 3, 3
2024/06/18 11:31:28.457, 70 %, 40 %, P0, 3, 3
2024/06/18 11:31:29.457, 57 %, 36 %, P0, 3, 3
2024/06/18 11:31:30.457, 72 %, 42 %, P0, 3, 3
2024/06/18 11:31:31.458, 69 %, 41 %, P0, 3, 3
2024/06/18 11:31:32.458, 72 %, 42 %, P0, 3, 3
2024/06/18 11:31:33.458, 70 %, 41 %, P0, 3, 3
2024/06/18 11:31:34.459, 71 %, 42 %, P0, 3, 3
2024/06/18 11:31:35.476, 72 %, 42 %, P0, 3, 3
2024/06/18 11:31:36.476, 54 %, 34 %, P0, 3, 3
2024/06/18 11:31:37.480, 73 %, 42 %, P0, 3, 3
2024/06/18 11:31:38.480, 50 %, 31 %, P0, 3, 3
2024/06/18 11:31:39.481, 48 %, 31 %, P0, 3, 3
2024/06/18 11:31:40.481, 55 %, 35 %, P0, 3, 3
2024/06/18 11:31:41.481, 69 %, 40 %, P0, 3, 3
2024/06/18 11:31:42.482, 65 %, 38 %, P0, 3, 3
2024/06/18 11:31:43.483, 55 %, 35 %, P0, 3, 3
2024/06/18 11:31:44.493, 70 %, 41 %, P0, 3, 3
2024/06/18 11:31:45.494, 72 %, 41 %, P0, 3, 3
2024/06/18 11:31:46.495, 70 %, 42 %, P0, 3, 3
2024/06/18 11:31:47.495, 39 %, 28 %, P0, 3, 3
2024/06/18 11:31:48.499, 71 %, 41 %, P0, 3, 3
2024/06/18 11:31:49.502, 54 %, 34 %, P0, 3, 3
2024/06/18 11:31:50.502, 72 %, 42 %, P0, 3, 3
2024/06/18 11:31:51.503, 56 %, 35 %, P0, 3, 3
2024/06/18 11:31:52.503, 70 %, 40 %, P0, 3, 3
2024/06/18 11:31:53.503, 71 %, 42 %, P0, 3, 3
2024/06/18 11:31:54.504, 70 %, 40 %, P0, 3, 3
2024/06/18 11:31:55.504, 72 %, 42 %, P0, 3, 3
2024/06/18 11:31:56.504, 32 %, 24 %, P0, 3, 3
2024/06/18 11:31:57.505, 64 %, 39 %, P0, 3, 3
2024/06/18 11:31:58.505, 71 %, 41 %, P0, 3, 3
2024/06/18 11:31:59.505, 70 %, 41 %, P0, 3, 3
2024/06/18 11:32:00.506, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:01.506, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:02.520, 55 %, 35 %, P0, 3, 3
2024/06/18 11:32:03.521, 35 %, 27 %, P0, 3, 3
2024/06/18 11:32:04.522, 55 %, 34 %, P0, 3, 3
2024/06/18 11:32:05.522, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:06.522, 52 %, 33 %, P0, 3, 3
2024/06/18 11:32:07.523, 30 %, 23 %, P0, 3, 3
2024/06/18 11:32:08.523, 69 %, 40 %, P0, 3, 3
2024/06/18 11:32:09.526, 72 %, 41 %, P0, 3, 3
2024/06/18 11:32:10.526, 55 %, 35 %, P0, 3, 3
2024/06/18 11:32:11.526, 68 %, 40 %, P0, 3, 3
2024/06/18 11:32:12.526, 70 %, 41 %, P0, 3, 3
2024/06/18 11:32:13.527, 57 %, 36 %, P0, 3, 3
2024/06/18 11:32:14.527, 53 %, 34 %, P0, 3, 3
2024/06/18 11:32:15.527, 69 %, 40 %, P0, 3, 3
2024/06/18 11:32:16.528, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:17.528, 74 %, 43 %, P0, 3, 3
2024/06/18 11:32:18.528, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:19.529, 70 %, 41 %, P0, 3, 3
2024/06/18 11:32:20.529, 60 %, 36 %, P0, 3, 3
2024/06/18 11:32:21.542, 8 %, 5 %, P0, 3, 3
2024/06/18 11:32:22.542, 46 %, 31 %, P0, 3, 3
2024/06/18 11:32:23.563, 55 %, 34 %, P0, 3, 3
2024/06/18 11:32:24.565, 48 %, 32 %, P0, 3, 3
2024/06/18 11:32:25.576, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:26.577, 70 %, 41 %, P0, 3, 3
2024/06/18 11:32:27.577, 53 %, 34 %, P0, 3, 3
2024/06/18 11:32:28.577, 59 %, 37 %, P0, 3, 3
2024/06/18 11:32:29.578, 64 %, 38 %, P0, 3, 3
2024/06/18 11:32:30.578, 71 %, 42 %, P0, 3, 3
2024/06/18 11:32:31.579, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:32.579, 35 %, 26 %, P0, 3, 3
2024/06/18 11:32:33.579, 52 %, 32 %, P0, 3, 3
2024/06/18 11:32:34.580, 53 %, 33 %, P0, 3, 3
2024/06/18 11:32:35.581, 54 %, 34 %, P0, 3, 3
